route_id,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,distance,average_hours
Colorado_Springs_Maine-Soroa_25876,Colorado Springs,Maine-Soroa,38.834,-104.821,13.218,12.027,7021.21,140.42
Colorado_Springs_Maryland_Heights_7941,Colorado Springs,Maryland Heights,38.834,-104.821,38.713,-90.43,776.33,15.53
Colorado_Springs_Worcester_40151,Colorado Springs,Worcester,38.834,-104.821,42.263,-71.803,1742.84,34.86
Colorado_Springs_Michigan_City_17589,Colorado Springs,Michigan City,38.834,-104.821,41.708,-86.895,966.04,19.32
Colorado_Springs_Minnesota_City_16983,Colorado Springs,Minnesota City,38.834,-104.821,44.088,-91.744,768.36,15.37
Colorado_Springs_Mississippi_State_27134,Colorado Springs,Mississippi State,38.834,-104.821,33.458,-88.786,968.56,19.37
Colorado_Springs_Missouri_City_41541,Colorado Springs,Missouri City,38.834,-104.821,29.618,-95.538,827.24,16.54
Colorado_Springs_Montana_37421,Colorado Springs,Montana,38.834,-104.821,43.413,23.225,5907.05,118.14
Colorado_Springs_Nebraska_City_39024,Colorado Springs,Nebraska City,38.834,-104.821,40.675,-95.862,493.44,9.87
Colorado_Springs_Nevada_16132,Colorado Springs,Nevada,38.834,-104.821,42.018,-93.451,637.91,12.76
Colorado_Springs_New_Hampshire_4848,Colorado Springs,New Hampshire,38.834,-104.821,40.558,-83.954,1115.83,22.32
Colorado_Springs_Jersey_City_49325,Colorado Springs,Jersey City,38.834,-104.821,40.728,-74.078,1633.3,32.67
Colorado_Springs_New_Mexico_68507,Colorado Springs,New Mexico,38.834,-104.821,-30.733,150.6,8236.81,164.74
Colorado_Springs_New_York_56483,Colorado Springs,New York,38.834,-104.821,40.714,-74.006,1637.16,32.74
Colorado_Springs_Carolina_13722,Colorado Springs,Carolina,38.834,-104.821,-26.067,30.117,9697.55,193.95
Colorado_Springs_Dakota_78053,Colorado Springs,Dakota,38.834,-104.821,43.91,-91.356,781.41,15.63
Colorado_Springs_Ohio_80644,Colorado Springs,Ohio,38.834,-104.821,41.603,-89.453,833.76,16.68
Colorado_Springs_Oklahoma_City_67822,Colorado Springs,Oklahoma City,38.834,-104.821,35.468,-97.516,465.05,9.3
Colorado_Springs_Oregon_City_95666,Colorado Springs,Oregon City,38.834,-104.821,45.358,-122.606,1016.07,20.32
Colorado_Springs_Pennsylvania_Furnace_66357,Colorado Springs,Pennsylvania Furnace,38.834,-104.821,40.726,-77.946,1430.92,28.62
Colorado_Springs_Island_Park_99344,Colorado Springs,Island Park,38.834,-104.821,41.623,-71.228,1775.62,35.51
Colorado_Springs_South_Dakota_Park_63187,Colorado Springs,South Dakota Park,38.834,-104.821,45.418,-96.701,616.25,12.32
Colorado_Springs_Tennessee_63628,Colorado Springs,Tennessee,38.834,-104.821,40.425,-90.799,755.21,15.1
Colorado_Springs_Texas_City_79773,Colorado Springs,Texas City,38.834,-104.821,29.384,-94.903,863.47,17.27
Colorado_Springs_Utah_Pur_98599,Colorado Springs,Utah Pur,38.834,-104.821,34.099,67.671,7389.58,147.79
Colorado_Springs_Vermont_93273,Colorado Springs,Vermont,38.834,-104.821,40.295,-90.431,774.08,15.48
Colorado_Springs_Virginia_Beach_22671,Colorado Springs,Virginia Beach,38.834,-104.821,36.853,-75.978,1576.84,31.54
Colorado_Springs_Washington_50954,Colorado Springs,Washington,38.834,-104.821,38.895,-77.037,1492.53,29.85
Colorado_Springs_West_Virginia_Central_Junction_67403,Colorado Springs,West Virginia Central Junction,38.834,-104.821,39.471,-79.061,1379.59,27.59
Colorado_Springs_Wisconsin_Rapids_88927,Colorado Springs,Wisconsin Rapids,38.834,-104.821,44.384,-89.817,864.59,17.29
Colorado_Springs_Wyoming_77393,Colorado Springs,Wyoming,38.834,-104.821,42.913,-85.705,1037.5,20.75
Stamford_Alabama_37508,Stamford,Alabama,41.053,-73.539,42.998,-78.185,274.13,5.48
Stamford_Alaska_56929,Stamford,Alaska,41.053,-73.539,16.559,-93.973,2081.68,41.63
Stamford_Arizona_24421,Stamford,Arizona,41.053,-73.539,15.633,-87.317,1935.67,38.71
Stamford_Arkansas_City_70892,Stamford,Arkansas City,41.053,-73.539,37.062,-97.038,1289.28,25.79
Stamford_California_City_81597,Stamford,California City,41.053,-73.539,35.126,-117.985,2430.33,48.61
Stamford_Colorado_Springs_20202,Stamford,Colorado Springs,41.053,-73.539,38.834,-104.821,1659.34,33.19
Stamford_Delaware_56409,Stamford,Delaware,41.053,-73.539,40.299,-83.068,503.04,10.06
Stamford_Floridablanca_6712,Stamford,Floridablanca,41.053,-73.539,7.065,-73.09,2339.76,46.8
Stamford_Tbilisi_63936,Stamford,Tbilisi,41.053,-73.539,41.725,44.791,5555.98,111.12
Stamford_Hawaiian_Gardens_77522,Stamford,Hawaiian Gardens,41.053,-73.539,33.831,-118.072,2471.31,49.43
Stamford_Idaho_Falls_59122,Stamford,Idaho Falls,41.053,-73.539,43.467,-112.033,1963.03,39.26
Stamford_Illinois_City_79109,Stamford,Illinois City,41.053,-73.539,41.381,-90.897,903.25,18.07
Stamford_Indianapolis_94982,Stamford,Indianapolis,41.053,-73.539,39.768,-86.158,670.83,13.42
Stamford_Iowa_City_7624,Stamford,Iowa City,41.053,-73.539,41.661,-91.53,934.7,18.69
Stamford_Kansas_City_16325,Stamford,Kansas City,41.053,-73.539,39.114,-94.627,1122.79,22.46
Stamford_Kentucky_57842,Stamford,Kentucky,41.053,-73.539,-28.233,19.4,7605.55,152.11
Stamford_Louisiana_25351,Stamford,Louisiana,41.053,-73.539,39.441,-91.055,931.12,18.62
Stamford_Maine-Soroa_31835,Stamford,Maine-Soroa,41.053,-73.539,13.218,12.027,5399.4,107.99
Stamford_Maryland_Heights_33606,Stamford,Maryland Heights,41.053,-73.539,38.713,-90.43,910.67,18.21
Stamford_Worcester_9979,Stamford,Worcester,41.053,-73.539,42.263,-71.803,122.66,2.45
Stamford_Michigan_City_20062,Stamford,Michigan City,41.053,-73.539,41.708,-86.895,694.98,13.9
Stamford_Minnesota_City_42139,Stamford,Minnesota City,41.053,-73.539,44.088,-91.744,950.0,19.0
Stamford_Mississippi_State_58458,Stamford,Mississippi State,41.053,-73.539,33.458,-88.786,988.1,19.76
Stamford_Missouri_City_8706,Stamford,Missouri City,41.053,-73.539,29.618,-95.538,1465.12,29.3
Stamford_Montana_56189,Stamford,Montana,41.053,-73.539,43.413,23.225,4658.06,93.16
Stamford_Nebraska_City_849,Stamford,Nebraska City,41.053,-73.539,40.675,-95.862,1166.52,23.33
Stamford_Nevada_73980,Stamford,Nevada,41.053,-73.539,42.018,-93.451,1032.32,20.65
Stamford_New_Hampshire_53410,Stamford,New Hampshire,41.053,-73.539,40.558,-83.954,546.83,10.94
Stamford_Jersey_City_34184,Stamford,Jersey City,41.053,-73.539,40.728,-74.078,36.05,0.72
Stamford_New_Mexico_49992,Stamford,New Mexico,41.053,-73.539,-30.733,150.6,9894.72,197.89
Stamford_New_York_35356,Stamford,New York,41.053,-73.539,40.714,-74.006,33.84,0.68
Stamford_Carolina_76886,Stamford,Carolina,41.053,-73.539,-26.067,30.117,8055.91,161.12
Stamford_Dakota_14569,Stamford,Dakota,41.053,-73.539,43.91,-91.356,929.44,18.59
Stamford_Ohio_55813,Stamford,Ohio,41.053,-73.539,41.603,-89.453,827.53,16.55
Stamford_Oklahoma_City_40115,Stamford,Oklahoma City,41.053,-73.539,35.468,-97.516,1354.69,27.09
Stamford_Oregon_City_95329,Stamford,Oregon City,41.053,-73.539,45.358,-122.606,2456.93,49.14
Stamford_Pennsylvania_Furnace_89010,Stamford,Pennsylvania Furnace,41.053,-73.539,40.726,-77.946,231.85,4.64
Stamford_Island_Park_57874,Stamford,Island Park,41.053,-73.539,41.623,-71.228,126.47,2.53
Stamford_South_Dakota_Park_26771,Stamford,South Dakota Park,41.053,-73.539,45.418,-96.701,1202.62,24.05
Stamford_Tennessee_57924,Stamford,Tennessee,41.053,-73.539,40.425,-90.799,905.45,18.11
Stamford_Texas_City_3427,Stamford,Texas City,41.053,-73.539,29.384,-94.903,1445.53,28.91
Stamford_Utah_Pur_87884,Stamford,Utah Pur,41.053,-73.539,34.099,67.671,6703.3,134.07
Stamford_Vermont_34999,Stamford,Vermont,41.053,-73.539,40.295,-90.431,887.59,17.75
Stamford_Virginia_Beach_71748,Stamford,Virginia Beach,41.053,-73.539,36.853,-75.978,318.08,6.36
Stamford_Washington_3480,Stamford,Washington,41.053,-73.539,38.895,-77.037,237.96,4.76
Stamford_West_Virginia_Central_Junction_15699,Stamford,West Virginia Central Junction,41.053,-73.539,39.471,-79.061,311.55,6.23
Stamford_Wisconsin_Rapids_4361,Stamford,Wisconsin Rapids,41.053,-73.539,44.384,-89.817,858.19,17.16
Stamford_Wyoming_85766,Stamford,Wyoming,41.053,-73.539,42.913,-85.705,638.89,12.78
Delaware_Alabama_83813,Delaware,Alabama,40.299,-83.068,42.998,-78.185,313.89,6.28
Delaware_Alaska_42032,Delaware,Alaska,40.299,-83.068,16.559,-93.973,1761.12,35.22
Delaware_Arizona_22645,Delaware,Arizona,40.299,-83.068,15.633,-87.317,1717.82,34.36
Delaware_Arkansas_City_93670,Delaware,Arkansas City,40.299,-83.068,37.062,-97.038,786.66,15.73
Delaware_California_City_51897,Delaware,California City,40.299,-83.068,35.126,-117.985,1933.12,38.66
Delaware_Colorado_Springs_66293,Delaware,Colorado Springs,40.299,-83.068,38.834,-104.821,1162.96,23.26
Delaware_Stamford_25690,Delaware,Stamford,40.299,-83.068,41.053,-73.539,503.04,10.06
Delaware_Floridablanca_20302,Delaware,Floridablanca,40.299,-83.068,7.065,-73.09,2369.56,47.39
Delaware_Tbilisi_98323,Delaware,Tbilisi,40.299,-83.068,41.725,44.791,5911.45,118.23
Delaware_Hawaiian_Gardens_30343,Delaware,Hawaiian Gardens,40.299,-83.068,33.831,-118.072,1971.52,39.43
Delaware_Idaho_Falls_20320,Delaware,Idaho Falls,40.299,-83.068,43.467,-112.033,1502.04,30.04
Delaware_Illinois_City_5977,Delaware,Illinois City,40.299,-83.068,41.381,-90.897,416.87,8.34
Delaware_Indianapolis_24171,Delaware,Indianapolis,40.299,-83.068,39.768,-86.158,167.91,3.36
Delaware_Iowa_City_62782,Delaware,Iowa City,40.299,-83.068,41.661,-91.53,452.19,9.04
Delaware_Kansas_City_20434,Delaware,Kansas City,40.299,-83.068,39.114,-94.627,620.9,12.42
Delaware_Kentucky_94559,Delaware,Kentucky,40.299,-83.068,-28.233,19.4,8066.44,161.33
Delaware_Louisiana_68031,Delaware,Louisiana,40.299,-83.068,39.441,-91.055,428.56,8.57
Delaware_Maine-Soroa_64696,Delaware,Maine-Soroa,40.299,-83.068,13.218,12.027,5900.91,118.02
Delaware_Maryland_Heights_60027,Delaware,Maryland Heights,40.299,-83.068,38.713,-90.43,408.23,8.16
Delaware_Worcester_72726,Delaware,Worcester,40.299,-83.068,42.263,-71.803,601.38,12.03
Delaware_Michigan_City_8011,Delaware,Michigan City,40.299,-83.068,41.708,-86.895,222.41,4.45
Delaware_Minnesota_City_69793,Delaware,Minnesota City,40.299,-83.068,44.088,-91.744,516.0,10.32
Delaware_Mississippi_State_74331,Delaware,Mississippi State,40.299,-83.068,33.458,-88.786,567.91,11.36
Delaware_Missouri_City_24023,Delaware,Missouri City,40.299,-83.068,29.618,-95.538,1019.19,20.38
Delaware_Montana_57052,Delaware,Montana,40.299,-83.068,43.413,23.225,5070.43,101.41
Delaware_Nebraska_City_5501,Delaware,Nebraska City,40.299,-83.068,40.675,-95.862,673.92,13.48
Delaware_Nevada_11804,Delaware,Nevada,40.299,-83.068,42.018,-93.451,553.97,11.08
Delaware_New_Hampshire_61612,Delaware,New Hampshire,40.299,-83.068,40.558,-83.954,50.02,1.0
Delaware_Jersey_City_13893,Delaware,Jersey City,40.299,-83.068,40.728,-74.078,474.14,9.48
Delaware_New_Mexico_66540,Delaware,New Mexico,40.299,-83.068,-30.733,150.6,9393.29,187.87
Delaware_New_York_18324,Delaware,New York,40.299,-83.068,40.714,-74.006,477.91,9.56
Delaware_Carolina_19895,Delaware,Carolina,40.299,-83.068,-26.067,30.117,8540.48,170.81
Delaware_Dakota_53289,Delaware,Dakota,40.299,-83.068,43.91,-91.356,493.17,9.86
Delaware_Ohio_94259,Delaware,Ohio,40.299,-83.068,41.603,-89.453,345.86,6.92
Delaware_Oklahoma_City_43207,Delaware,Oklahoma City,40.299,-83.068,35.468,-97.516,855.84,17.12
Delaware_Oregon_City_89717,Delaware,Oregon City,40.299,-83.068,45.358,-122.606,2018.08,40.36
Delaware_Pennsylvania_Furnace_33980,Delaware,Pennsylvania Furnace,40.299,-83.068,40.726,-77.946,271.3,5.43
Delaware_Island_Park_51186,Delaware,Island Park,40.299,-83.068,41.623,-71.228,625.54,12.51
Delaware_South_Dakota_Park_32722,Delaware,South Dakota Park,40.299,-83.068,45.418,-96.701,775.88,15.52
Delaware_Tennessee_58570,Delaware,Tennessee,40.299,-83.068,40.425,-90.799,408.0,8.16
Delaware_Texas_City_44399,Delaware,Texas City,40.299,-83.068,29.384,-94.903,1007.3,20.15
Delaware_Utah_Pur_56088,Delaware,Utah Pur,40.299,-83.068,34.099,67.671,6983.37,139.67
Delaware_Vermont_33972,Delaware,Vermont,40.299,-83.068,40.295,-90.431,388.88,7.78
Delaware_Virginia_Beach_28686,Delaware,Virginia Beach,40.299,-83.068,36.853,-75.978,451.31,9.03
Delaware_Washington_62695,Delaware,Washington,40.299,-83.068,38.895,-77.037,336.06,6.72
Delaware_West_Virginia_Central_Junction_86134,Delaware,West Virginia Central Junction,40.299,-83.068,39.471,-79.061,220.48,4.41
Delaware_Wisconsin_Rapids_83549,Delaware,Wisconsin Rapids,40.299,-83.068,44.384,-89.817,445.74,8.91
Delaware_Wyoming_71205,Delaware,Wyoming,40.299,-83.068,42.913,-85.705,226.25,4.53
Floridablanca_Alabama_36302,Floridablanca,Alabama,7.065,-73.09,42.998,-78.185,2493.25,49.86
Floridablanca_Alaska_74746,Floridablanca,Alaska,7.065,-73.09,16.559,-93.973,1555.46,31.11
Floridablanca_Arizona_67824,Floridablanca,Arizona,7.065,-73.09,15.633,-87.317,1129.55,22.59
Floridablanca_Arkansas_City_77859,Floridablanca,Arkansas City,7.065,-73.09,37.062,-97.038,2556.16,51.12
Floridablanca_California_City_62719,Floridablanca,California City,7.065,-73.09,35.126,-117.985,3438.47,68.77
Floridablanca_Colorado_Springs_23773,Floridablanca,Colorado Springs,7.065,-73.09,38.834,-104.821,2947.83,58.96
Floridablanca_Stamford_96894,Floridablanca,Stamford,7.065,-73.09,41.053,-73.539,2339.76,46.8
Floridablanca_Delaware_78417,Floridablanca,Delaware,7.065,-73.09,40.299,-83.068,2369.56,47.39
Floridablanca_Tbilisi_77826,Floridablanca,Tbilisi,7.065,-73.09,41.725,44.791,7285.6,145.71
Floridablanca_Hawaiian_Gardens_86970,Floridablanca,Hawaiian Gardens,7.065,-73.09,33.831,-118.072,3408.52,68.17
Floridablanca_Idaho_Falls_42298,Floridablanca,Idaho Falls,7.065,-73.09,43.467,-112.033,3440.52,68.81
Floridablanca_Illinois_City_12247,Floridablanca,Illinois City,7.065,-73.09,41.381,-90.897,2603.82,52.08
Floridablanca_Indianapolis_32166,Floridablanca,Indianapolis,7.065,-73.09,39.768,-86.158,2392.77,47.86
Floridablanca_Iowa_City_25626,Floridablanca,Iowa City,7.065,-73.09,41.661,-91.53,2637.04,52.74
Floridablanca_Kansas_City_98312,Floridablanca,Kansas City,7.065,-73.09,39.114,-94.627,2581.71,51.63
Floridablanca_Kentucky_25025,Floridablanca,Kentucky,7.065,-73.09,-28.233,19.4,6602.7,132.05
Floridablanca_Louisiana_5892,Floridablanca,Louisiana,7.065,-73.09,39.441,-91.055,2492.82,49.86
Floridablanca_Maine-Soroa_96095,Floridablanca,Maine-Soroa,7.065,-73.09,13.218,12.027,5787.47,115.75
Floridablanca_Maryland_Heights_26002,Floridablanca,Maryland Heights,7.065,-73.09,38.713,-90.43,2432.45,48.65
Floridablanca_Worcester_89841,Floridablanca,Worcester,7.065,-73.09,42.263,-71.803,2424.38,48.49
Floridablanca_Michigan_City_47197,Floridablanca,Michigan City,7.065,-73.09,41.708,-86.895,2531.01,50.62
Floridablanca_Minnesota_City_49706,Floridablanca,Minnesota City,7.065,-73.09,44.088,-91.744,2787.59,55.75
Floridablanca_Mississippi_State_40007,Floridablanca,Mississippi State,7.065,-73.09,33.458,-88.786,2075.73,41.51
Floridablanca_Missouri_City_68302,Floridablanca,Missouri City,7.065,-73.09,29.618,-95.538,2130.68,42.61
Floridablanca_Montana_76847,Floridablanca,Montana,7.065,-73.09,43.413,23.225,6202.89,124.06
Floridablanca_Nebraska_City_48296,Floridablanca,Nebraska City,7.065,-73.09,40.675,-95.862,2707.17,54.14
Floridablanca_Nevada_25332,Floridablanca,Nevada,7.065,-73.09,42.018,-93.451,2710.29,54.21
Floridablanca_New_Hampshire_54763,Floridablanca,New Hampshire,7.065,-73.09,40.558,-83.954,2401.32,48.03
Floridablanca_Jersey_City_59313,Floridablanca,Jersey City,7.065,-73.09,40.728,-74.078,2317.97,46.36
Floridablanca_New_Mexico_40109,Floridablanca,New Mexico,7.065,-73.09,-30.733,150.6,9183.35,183.67
Floridablanca_New_York_44514,Floridablanca,New York,7.065,-73.09,40.714,-74.006,2316.89,46.34
Floridablanca_Carolina_85783,Floridablanca,Carolina,7.065,-73.09,-26.067,30.117,7254.95,145.1
Floridablanca_Dakota_84141,Floridablanca,Dakota,7.065,-73.09,43.91,-91.356,2767.43,55.35
Floridablanca_Ohio_21763,Floridablanca,Ohio,7.065,-73.09,41.603,-89.453,2581.36,51.63
Floridablanca_Oklahoma_City_54886,Floridablanca,Oklahoma City,7.065,-73.09,35.468,-97.516,2494.21,49.88
Floridablanca_Oregon_City_4053,Floridablanca,Oregon City,7.065,-73.09,45.358,-122.606,3956.92,79.14
Floridablanca_Pennsylvania_Furnace_29162,Floridablanca,Pennsylvania Furnace,7.065,-73.09,40.726,-77.946,2336.38,46.73
Floridablanca_Island_Park_63853,Floridablanca,Island Park,7.065,-73.09,41.623,-71.228,2381.68,47.63
Floridablanca_South_Dakota_Park_27596,Floridablanca,South Dakota Park,7.065,-73.09,45.418,-96.701,2995.85,59.92
Floridablanca_Tennessee_69689,Floridablanca,Tennessee,7.065,-73.09,40.425,-90.799,2544.15,50.88
Floridablanca_Texas_City_15625,Floridablanca,Texas City,7.065,-73.09,29.384,-94.903,2091.61,41.83
Floridablanca_Utah_Pur_41776,Floridablanca,Utah Pur,7.065,-73.09,34.099,67.671,8616.32,172.33
Floridablanca_Vermont_23991,Floridablanca,Vermont,7.065,-73.09,40.295,-90.431,2526.66,50.53
Floridablanca_Virginia_Beach_39308,Floridablanca,Virginia Beach,7.065,-73.09,36.853,-75.978,2057.95,41.16
Floridablanca_Washington_46493,Floridablanca,Washington,7.065,-73.09,38.895,-77.037,2204.52,44.09
Floridablanca_West_Virginia_Central_Junction_13543,Floridablanca,West Virginia Central Junction,7.065,-73.09,39.471,-79.061,2261.18,45.22
Floridablanca_Wisconsin_Rapids_37198,Floridablanca,Wisconsin Rapids,7.065,-73.09,44.384,-89.817,2760.85,55.22
Floridablanca_Wyoming_86278,Floridablanca,Wyoming,7.065,-73.09,42.913,-85.705,2585.03,51.7
Tbilisi_Alabama_17267,Tbilisi,Alabama,41.725,44.791,42.998,-78.185,5609.5,112.19
Tbilisi_Alaska_30894,Tbilisi,Alaska,41.725,44.791,16.559,-93.973,7637.65,152.75
Tbilisi_Arizona_54402,Tbilisi,Arizona,41.725,44.791,15.633,-87.317,7445.85,148.92
Tbilisi_Arkansas_City_62372,Tbilisi,Arkansas City,41.725,44.791,37.062,-97.038,6499.22,129.98
Tbilisi_California_City_1713,Tbilisi,California City,41.725,44.791,35.126,-117.985,7031.18,140.62
Tbilisi_Colorado_Springs_70389,Tbilisi,Colorado Springs,41.725,44.791,38.834,-104.821,6567.37,131.35
Tbilisi_Stamford_39472,Tbilisi,Stamford,41.725,44.791,41.053,-73.539,5555.98,111.12
Tbilisi_Delaware_8203,Tbilisi,Delaware,41.725,44.791,40.299,-83.068,5911.45,118.23
Tbilisi_Floridablanca_8926,Tbilisi,Floridablanca,41.725,44.791,7.065,-73.09,7285.6,145.71
Tbilisi_Hawaiian_Gardens_14822,Tbilisi,Hawaiian Gardens,41.725,44.791,33.831,-118.072,7119.27,142.39
Tbilisi_Idaho_Falls_57353,Tbilisi,Idaho Falls,41.725,44.791,43.467,-112.033,6393.13,127.86
Tbilisi_Illinois_City_26320,Tbilisi,Illinois City,41.725,44.791,41.381,-90.897,6077.97,121.56
Tbilisi_Indianapolis_25754,Tbilisi,Indianapolis,41.725,44.791,39.768,-86.158,6036.0,120.72
Tbilisi_Iowa_City_33971,Tbilisi,Iowa City,41.725,44.791,41.661,-91.53,6078.46,121.57
Tbilisi_Kansas_City_97693,Tbilisi,Kansas City,41.725,44.791,39.114,-94.627,6312.34,126.25
Tbilisi_Kentucky_88347,Tbilisi,Kentucky,41.725,44.791,-28.233,19.4,5079.24,101.58
Tbilisi_Louisiana_71025,Tbilisi,Louisiana,41.725,44.791,39.441,-91.055,6196.6,123.93
Tbilisi_Maine-Soroa_42026,Tbilisi,Maine-Soroa,41.725,44.791,13.218,12.027,2779.33,55.59
Tbilisi_Maryland_Heights_49024,Tbilisi,Maryland Heights,41.725,44.791,38.713,-90.43,6221.87,124.44
Tbilisi_Worcester_77042,Tbilisi,Worcester,41.725,44.791,42.263,-71.803,5433.74,108.67
Tbilisi_Michigan_City_81124,Tbilisi,Michigan City,41.725,44.791,41.708,-86.895,5946.92,118.94
Tbilisi_Minnesota_City_32316,Tbilisi,Minnesota City,41.725,44.791,44.088,-91.744,5940.44,118.81
Tbilisi_Mississippi_State_20330,Tbilisi,Mississippi State,41.725,44.791,33.458,-88.786,6479.33,129.59
Tbilisi_Missouri_City_9127,Tbilisi,Missouri City,41.725,44.791,29.618,-95.538,6910.51,138.21
Tbilisi_Montana_5548,Tbilisi,Montana,41.725,44.791,43.413,23.225,1103.33,22.07
Tbilisi_Nebraska_City_22431,Tbilisi,Nebraska City,41.725,44.791,40.675,-95.862,6249.25,124.98
Tbilisi_Nevada_33838,Tbilisi,Nevada,41.725,44.791,42.018,-93.451,6107.41,122.15
Tbilisi_New_Hampshire_19850,Tbilisi,New Hampshire,41.725,44.791,40.558,-83.954,5924.42,118.49
Tbilisi_Jersey_City_62646,Tbilisi,Jersey City,41.725,44.791,40.728,-74.078,5591.49,111.83
Tbilisi_New_Mexico_98664,Tbilisi,New Mexico,41.725,44.791,-30.733,150.6,8354.9,167.1
Tbilisi_New_York_40612,Tbilisi,New York,41.725,44.791,40.714,-74.006,5589.71,111.79
